frame,team,players,centroid_x_m,centroid_y_m,width_m,depth_m,spread_m
718,1,6,43.84666666666667,19.326666666666668,83.38,69.7,42.11598165911738
719,1,7,48.64999999999999,24.324285714285715,83.39999999999999,69.68,42.672616799181604
720,1,5,49.598,12.803999999999998,83.5,68.7,40.794399615633516
721,1,6,54.598333333333336,20.395,83.53,68.37,42.31660437175407
722,1,7,48.93571428571429,24.84857142857143,83.49000000000001,67.07000000000001,42.99161323052748
723,1,6,54.73,20.400000000000002,83.53,67.2,42.25334582412774
724,1,6,54.791666666666664,20.334999999999997,83.55,66.87,42.18375760355585
725,1,5,49.914,12.680000000000001,83.53999999999999,68.01,40.55777686215062
726,1,6,44.001666666666665,19.531666666666666,83.53999999999999,68.29,42.222482491887874
727,1,7,49.021428571428565,25.11285714285714,83.53,67.84,43.180601842843785
728,1,5,50.05,12.616,83.52000000000001,67.73,40.45321772121471
729,1,6,43.85833333333334,19.340000000000003,83.53,68.80000000000001,42.149591700935325
730,1,5,49.821999999999996,12.802000000000001,83.56,68.68,40.760859559140805
731,1,6,54.75333333333333,20.596666666666664,83.56,68.73,42.43485647960229
732,1,5,49.826,12.764,83.58,68.45,40.69704618273911
733,1,5,57.129999999999995,9.814,83.57000000000001,53.67,38.215949340556755
734,1,7,48.761428571428574,24.58285714285714,83.58,68.28,42.869449709173395
735,1,4,51.8475,-0.9750000000000001,83.33,0.16000000000000003,33.321107330789594
736,1,9,44.79222222222223,19.334444444444443,91.16999999999999,42.43,35.49628615593746
737,1,9,45.60666666666666,19.39,89.57000000000001,42.519999999999996,35.535009654017415
738,1,11,40.66454545454546,22.629090909090912,90.95,42.74,35.500019415662244
739,1,11,41.592727272727274,22.617272727272727,90.05,42.83,35.475597805666666
740,1,12,44.77166666666667,23.765833333333333,89.63,42.83,35.465290142068646
741,1,12,45.67249999999999,23.781666666666666,88.88999999999999,42.75,35.521118356627724
742,1,12,46.71000000000001,23.723333333333333,88.94,42.75,35.759738145325144
743,1,13,44.15615384615384,23.651538461538465,88.96,42.79,35.79875382115876
744,1,13,45.24384615384616,23.680769230769233,87.92,42.99,35.82099298542042
745,1,13,46.129999999999995,23.696923076923078,86.99,43.08,36.0483641759694
746,1,14,48.152857142857144,24.929285714285715,94.10000000000001,43.1,38.738552759466366
747,1,14,43.86642857142857,27.541428571428572,94.89999999999999,43.1,36.45111510430015
748,1,14,44.79642857142857,24.992142857142856,95.8,43.15,37.36456128199444
749,1,12,49.747499999999995,23.598333333333333,98.01,43.22,38.693924363378926
750,1,13,47.55076923076923,24.216923076923077,99.38999999999999,43.18000000000001,38.9106653060085
751,1,10,43.837999999999994,20.855,83.38,43.03,34.708564087268144
752,1,10,53.027,20.739000000000004,84.80000000000001,42.97,35.73929951747795
753,1,11,48.69636363636364,22.29363636363636,94.33,42.949999999999996,37.571963567013526
754,1,9,55.96666666666667,18.287777777777777,86.95,38.1,36.58273569072281
755,1,10,55.123000000000005,20.756,88.8,43.129999999999995,36.0532395909161
756,1,9,57.60444444444444,18.405555555555555,90.74000000000001,37.44,37.050294412452146
757,1,9,62.385555555555555,23.172222222222224,82.75999999999999,43.76,33.626945507993
758,1,10,53.574,20.271,100.38000000000001,39.47,39.74622187076402
759,1,11,53.38999999999999,22.303636363636365,100.7,43.91,38.56595796877846
760,1,11,53.93636363636363,22.295454545454543,100.54,43.94,38.62340520658512
761,1,9,44.6,23.954444444444444,93.14,43.85,34.6852005299446
762,1,9,54.68000000000001,23.980000000000004,93.97,43.89,35.379905470635606
763,1,9,46.093333333333334,24.095555555555556,94.73,44.05,35.32237789627014
764,1,8,56.40125,18.16375,95.78999999999999,44.400000000000006,39.393290791389845
765,1,10,51.864999999999995,21.624000000000002,96.12,44.52,37.39555440155955
765,2,3,43.403333333333336,12.956666666666669,44.15,32.17,23.196578291731832
766,1,10,52.409000000000006,21.612000000000002,97.00999999999999,44.65,37.59083086339008
767,1,10,53.071000000000005,21.607000000000003,97.76,44.73,37.75767829197129
767,2,3,45.00999999999999,12.93,46.0,32.26,23.578272484075956
768,1,9,47.968888888888884,20.39111111111111,84.94,44.85,35.179041705376825
768,2,3,46.160000000000004,12.926666666666668,46.3,32.29,23.540119418181
769,1,8,49.426249999999996,18.69625,83.84,45.14,36.96710053378544
770,1,9,44.654444444444444,21.267777777777777,92.64999999999999,45.25,38.936338037276776
771,1,9,44.878888888888895,21.267777777777777,92.60000000000001,45.29,38.99182456254194
772,1,9,45.40222222222222,21.273333333333333,92.25,45.32,39.098795314711786
773,1,11,45.208181818181814,23.816363636363636,92.34,45.32,36.06598601324298
774,1,10,46.914,22.55,92.19000000000001,45.32,37.683223641296934
775,1,11,46.82272727272728,23.854545454545452,92.03,45.519999999999996,36.47481159638436
776,1,9,56.745555555555555,24.763333333333335,78.07000000000001,45.7,32.64016173404617
777,1,9,57.006666666666675,24.811111111111114,77.9,45.75,32.69493825738658
778,1,11,48.13727272727274,24.030909090909095,91.45,45.96,36.924269315218815
779,1,11,48.6090909090909,23.978181818181817,91.26,46.06,36.99916811662546
780,1,11,48.99909090909091,23.965454545454545,91.07000000000001,46.35,37.15685812585779
781,1,11,49.39090909090908,24.029090909090908,91.03999999999999,46.800000000000004,37.33747177229743
782,1,11,49.723636363636366,24.061818181818182,91.69000000000001,47.1,37.6080417152089
783,1,12,47.862500000000004,24.763333333333335,91.28999999999999,47.2,36.64255937620746
784,1,11,49.940000000000005,24.034545454545455,91.52000000000001,47.17,37.697167572315124
785,1,11,50.07818181818182,23.94909090909091,92.64,47.160000000000004,37.806243898144
786,1,11,50.20818181818183,23.96090909090909,93.7,47.25,37.934838215197686
787,1,11,50.343636363636364,23.953636363636363,94.95,47.25,38.070637109422734
788,1,12,48.74999999999999,24.786666666666665,95.95,47.25,37.08079047461397
789,1,12,48.77166666666667,24.775000000000002,96.27,47.25,37.1112007650281
790,1,12,48.865833333333335,24.766666666666666,97.03,47.220000000000006,37.20268735626202
791,1,12,48.89166666666666,24.769166666666667,97.64999999999999,47.21,37.274293262172584
792,1,11,53.3,23.19727272727273,88.52,47.2,35.45737648370841
793,1,12,48.94166666666667,24.73,98.49,47.26,37.322135262543
794,1,4,51.932500000000005,-0.405,83.36,2.27,33.32453441160131
795,1,6,48.38666666666666,28.18166666666667,89.42,63.34,43.24569692787686
796,1,7,53.75,24.32,89.16,63.519999999999996,44.929822421829606
797,1,7,52.67285714285714,24.502857142857145,88.38999999999999,63.75,45.32174105487231
798,1,6,45.38333333333333,28.92,87.76,64.11,44.16311910280895
799,1,7,51.48571428571428,24.69142857142857,87.96,64.01,45.51413792460985
800,1,8,44.945,28.22375,94.71,63.95,46.45996715923828
801,1,6,57.975,20.341666666666665,84.75,63.99,43.646446654401956
802,1,6,57.69166666666666,20.316666666666666,84.66999999999999,64.21,43.80653036680465
803,1,6,57.05166666666667,20.255,83.31,64.17,43.73725268260711
804,1,6,56.41833333333333,21.131666666666668,82.83999999999999,63.800000000000004,43.22487626098862
805,1,7,54.91285714285714,26.888571428571428,82.13,63.74,42.23532446487254
806,1,8,50.60125,24.31125,81.74000000000001,63.86,41.364953425272944
807,1,8,54.98625,16.615,83.41,63.879999999999995,42.00894635000383
808,1,8,50.14375,22.61625,83.6,64.09,41.732873695385514
809,1,8,58.065000000000005,29.26625,82.58,64.15,40.615989135283904
810,1,9,51.27555555555555,26.96333333333333,85.44,64.45,41.54283254428457
811,1,8,54.56375,30.846249999999998,83.27000000000001,65.18,40.75692882044721
812,1,10,50.655,24.717,90.6,66.45,41.37131090502209
813,1,10,60.79100000000001,29.82,95.98,66.78999999999999,41.35641678143792
814,1,9,65.16111111111111,33.26555555555555,74.89,67.53999999999999,38.189641281826255
815,1,7,49.59142857142857,25.87,83.45,68.37,41.6904437246617
816,1,9,56.5,32.70333333333334,92.06,69.09,42.386571510850516
817,1,8,54.386250000000004,29.61375,90.25,66.08,43.88005950172584
818,1,8,53.4925,29.625,89.36,65.56,43.97236454581445
819,1,8,53.20125,29.6275,89.18,65.39,44.028830096738886
820,1,8,52.71125,29.9925,88.86,68.53,44.37364763784357
821,1,8,51.802499999999995,34.43875,88.39999999999999,69.7,44.035727877344094
822,1,10,56.339999999999996,31.755000000000003,87.53999999999999,70.2,42.623447830976794
823,1,9,55.25333333333334,30.642222222222227,86.45,70.44,45.06644101959727
824,1,8,59.64625,26.002499999999998,85.58000000000001,65.78,43.485718542844616
825,1,10,53.811,28.277000000000005,85.32000000000001,70.14,43.28593339642799
826,1,8,50.488749999999996,28.2275,84.66,70.63,42.93761060757224
827,1,8,50.16,28.78625,85.25999999999999,70.77000000000001,43.12036958836856
828,1,6,47.53333333333333,11.793333333333335,85.44,67.01,38.13776401999001
829,1,6,47.535,32.26,74.16,70.79,43.17733114725828
830,1,6,44.57833333333334,33.11,77.17999999999999,70.81,43.16745626690963
831,1,8,56.972500000000004,25.11,85.48,70.80000000000001,45.47873891996127
832,1,7,50.33714285714285,27.85285714285714,82.50999999999999,67.72,44.71364554539457
833,1,7,48.89142857142856,28.169999999999995,84.83,69.15,45.180237597734646
834,1,8,45.55875,29.55625,84.0,70.77000000000001,43.24840499226532
835,1,7,48.558571428571426,23.534285714285716,83.75999999999999,67.64,41.322923519074315
836,1,7,46.86571428571428,23.484285714285715,82.6,67.87,41.652016488412904
837,1,8,52.120000000000005,28.755,83.92,69.13000000000001,44.75086284084364
838,1,8,50.7975,28.58875,83.34,69.45,44.87168600228322
839,1,8,49.522499999999994,28.958750000000002,83.26,68.99,45.414799401599254
840,1,8,48.2225,29.0375,84.46000000000001,70.27999999999999,45.789167250562656
841,1,8,46.9625,28.91125,86.52,70.43,45.69302276811526
842,1,7,51.182857142857145,27.97142857142857,83.49000000000001,70.42999999999999,45.74346702546938
843,1,7,49.68714285714286,27.447142857142858,83.33000000000001,70.05,44.756091182756165
844,1,7,49.05571428571428,27.375714285714285,83.13,70.06,44.57611426835347
845,1,5,51.346000000000004,11.224,83.14,60.42,38.29307624101255
846,1,6,54.88166666666666,20.463333333333335,83.33,68.84,41.727725428597765
847,1,6,54.5,20.331666666666667,83.39,68.51,41.69849014719304
848,1,6,54.335,19.87,83.39999999999999,67.35,41.45970563892931
849,1,5,49.298,10.505999999999998,83.45,56.77,37.77899045766046
850,1,5,49.11,10.482,83.46,56.67,37.80656683699275
851,1,6,53.69833333333333,19.411666666666665,83.62,65.71,41.32049323412187
852,1,7,54.72714285714286,25.632857142857144,83.64,64.98,41.301874889498116
853,1,6,50.68666666666667,19.301666666666666,83.67999999999999,65.38000000000001,40.20776047951164
854,1,7,55.058571428571426,25.747142857142855,83.64999999999999,65.71,41.61567051788378
855,1,6,50.656666666666666,19.726666666666667,83.65,68.14,40.814280725147064
856,1,6,53.25666666666667,19.328333333333337,83.63,65.38000000000001,41.89890495121694
857,1,8,51.143750000000004,27.99,83.62,65.42,39.504126663394295
858,1,8,54.029999999999994,29.0225,83.66,65.81,40.009864018139325
859,1,7,50.715714285714284,24.057142857142857,83.67999999999999,65.4,38.961527386981764
860,1,8,52.315,27.713749999999997,83.61,65.7,39.00386581401259
861,1,7,52.51285714285715,24.654285714285713,83.59,66.1,40.79419516528882
862,1,6,54.01500000000001,19.569999999999997,83.61,66.96,41.80361338050416
863,1,7,55.04,26.027142857142856,83.63,66.66,41.96745974622505
864,1,7,55.51857142857143,25.330000000000002,83.63999999999999,64.82,41.30361327278468
865,1,6,51.39333333333334,19.278333333333332,83.62,65.2,40.11073550532049
866,1,7,55.54571428571428,25.335714285714285,83.65,65.03999999999999,41.32416128758634
867,1,8,54.76625000000001,28.66125,83.65,65.05,39.87330478371463
868,1,7,55.449999999999996,25.389999999999997,83.64,65.44,41.4183779085013
869,1,7,55.547142857142866,25.374285714285715,83.65,65.59,41.33956063469214
870,1,7,55.527142857142856,25.560000000000002,83.63,65.65,41.45548514949007
871,1,7,55.48428571428571,25.377142857142854,83.63000000000001,65.72,41.26486799460584
872,1,7,55.47714285714286,25.304285714285715,83.64,65.79,41.19731391085331
873,1,7,54.72571428571428,25.609999999999996,83.58,65.67,41.58822081075459
874,1,7,54.58571428571429,25.725714285714282,83.58,65.62,41.68883979274676
875,1,7,54.76285714285715,25.761428571428574,83.61,65.5,41.61532792574567
876,1,8,53.70625,28.715000000000003,83.58,65.39,39.839744269228184
877,1,7,54.934285714285714,25.625714285714288,83.62,65.54,41.49708310378512
878,1,6,54.0,19.19333333333333,83.64,64.84,41.454696423391596
879,1,7,50.078571428571436,23.849999999999998,83.60000000000001,65.4,38.96851492040774
880,1,7,54.144285714285715,25.662857142857142,83.65,65.31,41.811664323121455
881,1,8,53.7,28.7375,83.63,65.78,39.94704017508681
882,1,7,54.08714285714286,25.704285714285714,83.65,65.52000000000001,41.84778559474412
883,1,7,50.71142857142858,23.65142857142857,83.67999999999999,65.53,38.713804794060906
